"Start Time (JDate)","Stop Time (JDate)","Duration (sec)"
2458470.23165386,2458470.26285467,2695.750
2458470.37472340,2458470.38892137,1226.705
2458471.05573576,2458471.08916733,2888.488
2458471.18702174,2458471.22334335,3138.187
2458471.32957277,2458471.34948605,1720.507
2458471.46835660,2458471.47244915,353.596
2458472.01814443,2458472.03231307,1224.171
2458472.13656071,2458472.17677578,3474.581
2458472.27636788,2458472.30351324,2345.359
2458472.41677553,2458472.42700599,883.912
2458473.08160400,2458473.12238105,3523.137
2458473.21594321,2458473.25088145,3018.664
2458473.35729411,2458473.37464409,1499.038
2458474.02462430,2458474.05750355,2840.768
2458474.15009949,2458474.19125957,3556.231
2458474.28919005,2458474.31569377,2289.921
2458474.42780559,2458474.43718375,810.272
2458475.08082585,2458475.12372993,3706.912
2458475.21377289,2458475.25005676,3134.926
2458475.35365104,2458475.37218205,1601.079
2458476.01098776,2458476.04485634,2926.246
2458476.13406272,2458476.17724785,3731.195
2458476.27056379,2458476.30041038,2578.746
2458476.40855726,2458476.42060171,1040.640
2458477.05270348,2458477.09571675,3716.346
2458477.18131796,2458477.22174609,3492.991
2458477.31911777,2458477.34289157,2054.056
2458477.45495619,2458477.46066170,492.956
2458477.97582444,2458477.99696382,1826.443
2458478.09009573,2458478.13523701,3900.206
2458478.22151795,2458478.25822997,3171.918
2458478.35892790,2458478.37776046,1627.133
2458479.00000317,2458479.03704472,3200.390
2458479.12107633,2458479.16608056,3888.365
2458479.25399433,2458479.28712972,2862.897
2458479.39018723,2458479.40517337,1294.803
2458480.02160420,2458480.06385434,3650.413
2458480.14495395,2458480.18908566,3812.980
2458480.27839596,2458480.30868477,2616.953
2458480.41329488,2458480.42526190,1033.951
2458481.03716402,2458481.08160529,3839.726
2458481.16137743,2458481.20463225,3737.216
2458481.29463981,2458481.32306019,2455.521
2458481.42855310,2458481.43818053,831.810
2458482.04597043,2458482.09134180,3920.086
2458482.17018227,2458482.21293377,3693.730
2458482.30279080,2458482.33039086,2384.645
2458482.43605823,2458482.44416368,700.311
2458482.93964271,2458482.95604668,1417.304
2458483.04781498,2458483.09348907,3946.241
2458483.17135045,2458483.21412916,3696.081
2458483.30296063,2458483.33079479,2404.871
2458483.43569642,2458483.44354926,678.485
2458483.93452855,2458483.95232543,1537.651
2458484.04270002,2458484.08824220,3934.845
2458484.16498699,2458484.20831521,3743.558
2458484.29527160,2458484.32437229,2514.300
2458484.42736417,2458484.43658463,796.648
2458484.92544518,2458484.93776671,1064.580
2458485.03075973,2458485.07566839,3880.108
2458485.15130310,2458485.19555522,3823.383
2458485.27987257,2458485.31120037,2706.723
2458485.41118484,2458485.42323247,1040.915
2458486.01222834,2458486.05572044,3757.717
2458486.13060037,2458486.17587480,3911.711
2458486.25698393,2458486.29132871,2967.389
2458486.38733530,2458486.40336982,1385.383
2458486.98743453,2458487.02819191,3521.438
2458487.10324885,2458487.14924743,3974.278
2458487.22694800,2458487.26477511,3268.262
2458487.35594153,2458487.37693933,1814.210
2458487.95686204,2458487.99256803,3084.998
2458488.06965499,2458488.11556584,3966.698
2458488.19024811,2458488.23151653,3565.591
2458488.31719050,2458488.34392722,2310.053
2458488.92155810,2458488.94745747,2237.706
2458489.03023762,2458489.07458530,3831.639
2458489.14745994,2458489.19147025,3802.491
2458489.27149082,2458489.30431665,2836.152
2458489.40001102,2458489.41293588,1116.708
2458489.98545432,2458490.02579378,3485.329
2458490.09914706,2458490.14445571,3914.667
2458490.21954600,2458490.25804697,3326.484
2458490.34545075,2458490.36801332,1949.406
2458490.93603307,2458490.96801917,2763.598
2458491.04577995,2458491.09011884,3830.880
2458491.16221282,2458491.20496798,3694.046
